latitude;longitude;brightness;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_t31;frp;daynight
3806267;1570204;32811;256;154;30/7/2021;1026;Terra;MODIS;65;6.1NRT;30976;4744;D
3805556;157042;33727;256;154;30/7/2021;1026;Terra;MODIS;88;6.1NRT;31027;9623;D
3860954;1649867;32135;276;159;30/7/2021;1026;Terra;MODIS;57;6.1NRT;30224;5006;D
3805738;1572537;32745;257;154;30/7/2021;1026;Terra;MODIS;58;6.1NRT;30777;4785;D
4665503;3172746;32778;136;115;30/7/2021;1032;Aqua;MODIS;76;6.1NRT;3073;1686;D
4665884;3173246;33055;136;115;30/7/2021;1032;Aqua;MODIS;75;6.1NRT;30672;2224;D
4579525;2883833;31969;198;137;30/7/2021;1032;Aqua;MODIS;58;6.1NRT;30243;1738;D
4759541;3232249;32151;123;11;30/7/2021;1032;Aqua;MODIS;67;6.1NRT;30348;1207;D
4759831;3233827;3227;123;11;30/7/2021;1032;Aqua;MODIS;71;6.1NRT;30292;1444;D
4590403;30088;32533;169;128;30/7/2021;1032;Aqua;MODIS;62;6.1NRT;30381;2165;D
4678091;3172552;32523;135;115;30/7/2021;1032;Aqua;MODIS;73;6.1NRT;3067;1253;D
4688076;3252354;32404;125;111;30/7/2021;1032;Aqua;MODIS;63;6.1NRT;30621;102;D
467404;3205661;32339;131;114;30/7/2021;1032;Aqua;MODIS;66;6.1NRT;3041;1093;D
4045934;2013738;32644;154;122;30/7/2021;1208;Aqua;MODIS;53;6.1NRT;31142;1521;D
4039506;1785307;3329;119;108;30/7/2021;1208;Aqua;MODIS;74;6.1NRT;31732;925;D
4148199;1583718;33833;105;102;30/7/2021;1208;Aqua;MODIS;81;6.1NRT;31567;2065;D
4148038;1582478;33674;105;102;30/7/2021;1208;Aqua;MODIS;79;6.1NRT;31586;1778;D
4181774;1517012;3316;102;101;30/7/2021;1208;Aqua;MODIS;76;6.1NRT;31619;1044;D
418926;1490901;33175;101;101;30/7/2021;1208;Aqua;MODIS;78;6.1NRT;31734;1161;D
4157671;1359048;33699;1;1;30/7/2021;1208;Aqua;MODIS;83;6.1NRT;31366;2287;D
4157848;1360238;34096;1;1;30/7/2021;1208;Aqua;MODIS;87;6.1NRT;30932;2917;D
4141365;1399581;37258;1;1;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;31436;11165;D
4125118;1351727;32792;101;1;30/7/2021;1208;Aqua;MODIS;68;6.1NRT;3112;1236;D
4209879;2126984;32746;187;134;30/7/2021;1208;Aqua;MODIS;48;6.1NRT;31256;2131;D
4208686;2127265;33943;187;134;30/7/2021;1208;Aqua;MODIS;87;6.1NRT;31641;6211;D
4208862;2129519;33389;188;134;30/7/2021;1208;Aqua;MODIS;78;6.1NRT;31258;4088;D
3975096;2010478;33019;15;121;30/7/2021;1208;Aqua;MODIS;70;6.1NRT;31256;1995;D
3976387;2012393;329;15;121;30/7/2021;1208;Aqua;MODIS;57;6.1NRT;3138;1834;D
3976188;2010377;329;15;121;30/7/2021;1208;Aqua;MODIS;60;6.1NRT;31295;1737;D
4059506;1645538;34191;107;103;30/7/2021;1208;Aqua;MODIS;86;6.1NRT;31858;2671;D
4069932;168357;33825;11;104;30/7/2021;1208;Aqua;MODIS;78;6.1NRT;31856;1622;D
4069772;1682277;34632;11;104;30/7/2021;1208;Aqua;MODIS;90;6.1NRT;32063;3141;D
4075173;1624134;33223;106;103;30/7/2021;1208;Aqua;MODIS;67;6.1NRT;31592;849;D
4075016;1622899;33471;106;103;30/7/2021;1208;Aqua;MODIS;77;6.1NRT;31838;1236;D
4080291;1642288;33457;107;103;30/7/2021;1208;Aqua;MODIS;76;6.1NRT;31936;1202;D
4080132;1641026;33525;107;103;30/7/2021;1208;Aqua;MODIS;77;6.1NRT;31821;1284;D
3993679;158322;32534;102;101;30/7/2021;1208;Aqua;MODIS;46;6.1NRT;31024;962;D
3993526;1582065;33389;102;101;30/7/2021;1208;Aqua;MODIS;81;6.1NRT;31211;197;D
3994378;1582512;32603;102;101;30/7/2021;1208;Aqua;MODIS;55;6.1NRT;31148;1156;D
4063017;1504389;32947;101;1;30/7/2021;1208;Aqua;MODIS;44;6.1NRT;31178;1252;D
4062854;1503212;34764;101;1;30/7/2021;1208;Aqua;MODIS;91;6.1NRT;31534;4108;D
4114827;1560331;33644;103;101;30/7/2021;1208;Aqua;MODIS;79;6.1NRT;31781;1263;D
3824742;1614037;33266;102;101;30/7/2021;1208;Aqua;MODIS;44;6.1NRT;313;1571;D
3861641;164961;32596;104;102;30/7/2021;1208;Aqua;MODIS;61;6.1NRT;30616;1244;D
3861483;164841;33471;104;102;30/7/2021;1208;Aqua;MODIS;86;6.1NRT;30496;2612;D
3871305;1618637;32688;102;101;30/7/2021;1208;Aqua;MODIS;38;6.1NRT;31144;775;D
3894339;162564;3446;103;101;30/7/2021;1208;Aqua;MODIS;90;6.1NRT;31723;3314;D
3894184;1624468;33435;103;101;30/7/2021;1208;Aqua;MODIS;79;6.1NRT;3158;1611;D
3963934;1631062;33065;104;102;30/7/2021;1208;Aqua;MODIS;73;6.1NRT;31558;1035;D
3967389;1621719;33145;104;102;30/7/2021;1208;Aqua;MODIS;84;6.1NRT;31211;117;D
3976611;1621432;34022;104;102;30/7/2021;1208;Aqua;MODIS;90;6.1NRT;3165;2376;D
3976455;1620231;3428;104;102;30/7/2021;1208;Aqua;MODIS;91;6.1NRT;3162;2913;D
4050064;1961122;38387;144;119;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;31181;26312;D
4049902;1959464;35528;144;119;30/7/2021;1208;Aqua;MODIS;97;6.1NRT;31244;9867;D
4138996;1962822;32389;148;12;30/7/2021;1208;Aqua;MODIS;53;6.1NRT;31049;1206;D
3816474;1574221;3304;101;1;30/7/2021;1208;Aqua;MODIS;67;6.1NRT;31065;1676;D
3816631;1575353;33075;101;1;30/7/2021;1208;Aqua;MODIS;77;6.1NRT;31059;1922;D
3814374;1572346;32799;101;1;30/7/2021;1208;Aqua;MODIS;58;6.1NRT;31173;1161;D
3813329;1571432;34764;101;1;30/7/2021;1208;Aqua;MODIS;92;6.1NRT;31804;4086;D
3813486;1572562;35528;101;1;30/7/2021;1208;Aqua;MODIS;97;6.1NRT;31441;5899;D
3811702;1572952;33521;101;1;30/7/2021;1208;Aqua;MODIS;79;6.1NRT;31302;2037;D
3807355;1574475;34364;101;1;30/7/2021;1208;Aqua;MODIS;85;6.1NRT;31264;3156;D
380584;1570184;37072;1;1;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;32112;9458;D
3805996;1571305;34735;1;1;30/7/2021;1208;Aqua;MODIS;90;6.1NRT;31813;3233;D
380495;1570385;33763;1;1;30/7/2021;1208;Aqua;MODIS;83;6.1NRT;32026;1662;D
3805569;1574859;35203;101;1;30/7/2021;1208;Aqua;MODIS;95;6.1NRT;31499;4994;D
380437;157283;36632;1;1;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;32019;8162;D
3804526;1573952;35868;101;1;30/7/2021;1208;Aqua;MODIS;97;6.1NRT;3165;6233;D
3804682;1575078;35102;101;1;30/7/2021;1208;Aqua;MODIS;90;6.1NRT;31282;4806;D
3803478;1573022;36505;1;1;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;31991;7851;D
3803633;1574143;37892;101;1;30/7/2021;1208;Aqua;MODIS;100;6.1NRT;31539;13017;D
3984813;1823035;33858;121;11;30/7/2021;1208;Aqua;MODIS;63;6.1NRT;31424;2696;D
398579;1822831;33661;121;11;30/7/2021;1208;Aqua;MODIS;81;6.1NRT;31566;2326;D
4003866;1829744;33435;123;11;30/7/2021;1208;Aqua;MODIS;78;6.1NRT;31563;1203;D
4021249;1794401;33352;119;109;30/7/2021;1208;Aqua;MODIS;67;6.1NRT;31835;1037;D
4503914;115603;32363;102;101;30/7/2021;1210;Aqua;MODIS;71;6.1NRT;29994;1061;D
4214854;145523;32748;101;1;30/7/2021;1210;Aqua;MODIS;72;6.1NRT;31177;914;D
452022;1189664;32545;101;101;30/7/2021;1210;Aqua;MODIS;70;6.1NRT;30323;1281;D
4265298;1885192;31942;14;117;30/7/2021;1210;Aqua;MODIS;65;6.1NRT;30765;1164;D
4383358;1688432;32798;119;108;30/7/2021;1210;Aqua;MODIS;52;6.1NRT;31245;1491;D
4383134;1689173;35209;119;108;30/7/2021;1210;Aqua;MODIS;96;6.1NRT;31278;668;D
4326415;1781259;35728;128;112;30/7/2021;1210;Aqua;MODIS;98;6.1NRT;31658;8629;D
4326587;178286;34543;128;112;30/7/2021;1210;Aqua;MODIS;92;6.1NRT;31432;4798;D
4409447;2445966;32596;302;165;30/7/2021;1210;Aqua;MODIS;52;6.1NRT;30215;4381;D
4188809;1283389;32519;102;101;30/7/2021;1210;Aqua;MODIS;37;6.1NRT;30981;667;D
4257303;1389563;32219;1;1;30/7/2021;1210;Aqua;MODIS;63;6.1NRT;30869;733;D
4271265;1183319;32479;105;102;30/7/2021;1210;Aqua;MODIS;56;6.1NRT;30783;657;D
4555133;1374156;32104;101;101;30/7/2021;1210;Aqua;MODIS;44;6.1NRT;30317;595;D
4407995;2445271;32297;302;165;30/7/2021;1210;Aqua;MODIS;43;6.1NRT;3044;3402;D
4409639;2449771;32553;303;166;30/7/2021;1210;Aqua;MODIS;42;6.1NRT;30154;4316;D
4407956;2446089;32403;302;165;30/7/2021;1210;Aqua;MODIS;48;6.1NRT;30372;3554;D
4409658;2448949;3303;303;166;30/7/2021;1210;Aqua;MODIS;67;6.1NRT;30181;7565;D
4696084;3266363;30257;114;106;30/7/2021;1953;Terra;MODIS;50;6.1NRT;29184;641;N
4410622;2783525;30607;109;104;30/7/2021;1953;Terra;MODIS;66;6.1NRT;29266;675;N
4410402;2782189;30702;109;104;30/7/2021;1953;Terra;MODIS;70;6.1NRT;29272;757;N
4578751;2882933;30252;101;101;30/7/2021;1953;Terra;MODIS;50;6.1NRT;29219;422;N
4411107;278273;30337;109;104;30/7/2021;1953;Terra;MODIS;54;6.1NRT;29158;593;N
455506;2873507;31408;102;101;30/7/2021;1953;Terra;MODIS;88;6.1NRT;2931;1197;N
4687777;3240243;30315;112;105;30/7/2021;1953;Terra;MODIS;48;6.1NRT;29239;572;N
4723513;3195377;3112;109;104;30/7/2021;1953;Terra;MODIS;82;6.1NRT;29154;1227;N
4419904;2679104;31105;118;108;30/7/2021;1953;Terra;MODIS;81;6.1NRT;29489;1131;N
4419337;2297282;30758;178;131;30/7/2021;1953;Terra;MODIS;72;6.1NRT;29511;1359;N
4408045;2323252;30713;174;129;30/7/2021;1953;Terra;MODIS;70;6.1NRT;29527;1202;N
440841;2323657;31017;174;129;30/7/2021;1953;Terra;MODIS;79;6.1NRT;29539;169;N
4687605;323879;30367;112;105;30/7/2021;1953;Terra;MODIS;48;6.1NRT;29258;622;N
4606462;2833804;30742;102;101;30/7/2021;1953;Terra;MODIS;71;6.1NRT;29133;772;N
4607557;2834817;30353;102;101;30/7/2021;1953;Terra;MODIS;41;6.1NRT;29129;462;N
4607354;2833513;3106;102;101;30/7/2021;1953;Terra;MODIS;80;6.1NRT;2911;944;N
4666859;3174722;31204;107;103;30/7/2021;1953;Terra;MODIS;84;6.1NRT;29315;1167;N
4409771;2347665;30761;168;128;30/7/2021;1953;Terra;MODIS;72;6.1NRT;29625;122;N
3806464;1573286;32617;222;144;30/7/2021;2129;Terra;MODIS;100;6.1NRT;30315;6457;N
3802744;1576062;32081;223;145;30/7/2021;2129;Terra;MODIS;100;6.1NRT;29769;4873;N
3807598;1572778;43176;222;144;30/7/2021;2129;Terra;MODIS;100;6.1NRT;30821;159807;N
3807772;1575159;38434;223;145;30/7/2021;2129;Terra;MODIS;100;6.1NRT;30092;54351;N
3806284;1572724;31241;222;144;30/7/2021;2129;Terra;MODIS;75;6.1NRT;29919;2375;N
3802559;1573631;31653;222;144;30/7/2021;2129;Terra;MODIS;93;6.1NRT;29646;3524;N
4142422;1397904;30644;19;135;30/7/2021;2131;Terra;MODIS;68;6.1NRT;2947;1475;N
4142582;1399885;30557;191;135;30/7/2021;2131;Terra;MODIS;65;6.1NRT;29501;1371;N
4142978;1399364;30854;191;135;30/7/2021;2131;Terra;MODIS;72;6.1NRT;29533;1737;N
4077096;1637621;31474;261;155;30/7/2021;2131;Terra;MODIS;90;6.1NRT;29395;5039;N
4129313;139316;3062;189;134;30/7/2021;2131;Terra;MODIS;67;6.1NRT;29394;1561;N
3977319;2011663;31711;431;192;30/7/2021;2131;Terra;MODIS;93;6.1NRT;29481;11469;N
3977155;2012096;31545;431;192;30/7/2021;2131;Terra;MODIS;88;6.1NRT;29468;10282;N
3860666;1649909;31776;366;179;31/7/2021;9;Aqua;MODIS;94;6.1NRT;29734;9372;N
3861621;1649208;31813;366;179;31/7/2021;9;Aqua;MODIS;95;6.1NRT;29677;9624;N
3802633;1575558;31323;403;186;31/7/2021;9;Aqua;MODIS;81;6.1NRT;2972;6695;N
3803241;1576121;3143;403;186;31/7/2021;9;Aqua;MODIS;85;6.1NRT;29702;7506;N
3807054;1575465;30701;4;186;31/7/2021;147;Aqua;MODIS;51;6.1NRT;29643;4476;N
3808008;1575667;30715;4;186;31/7/2021;147;Aqua;MODIS;52;6.1NRT;29677;4629;N
4395456;2380143;32703;104;102;31/7/2021;928;Terra;MODIS;39;6.1NRT;3071;1019;D
4740403;3153622;32857;182;132;31/7/2021;928;Terra;MODIS;80;6.1NRT;30529;3961;D
4697502;330567;31741;223;145;31/7/2021;928;Terra;MODIS;28;6.1NRT;29831;2699;D
4408834;2325175;3292;101;101;31/7/2021;928;Terra;MODIS;55;6.1NRT;30874;941;D
4420309;2310986;33226;101;1;31/7/2021;928;Terra;MODIS;60;6.1NRT;31008;904;D
4437495;2319873;342;101;1;31/7/2021;928;Terra;MODIS;89;6.1NRT;30819;3239;D
4437686;2318632;32392;101;1;31/7/2021;928;Terra;MODIS;52;6.1NRT;30758;667;D
444643;2118176;31678;102;101;31/7/2021;928;Terra;MODIS;23;6.1NRT;30339;57;D
4445533;2117943;3201;102;101;31/7/2021;928;Terra;MODIS;56;6.1NRT;30363;914;D
4492815;1964668;32061;112;105;31/7/2021;928;Terra;MODIS;59;6.1NRT;30276;1057;D
4578939;2884171;32642;147;12;31/7/2021;928;Terra;MODIS;68;6.1NRT;30229;2184;D
4577898;288374;32271;147;12;31/7/2021;928;Terra;MODIS;49;6.1NRT;30119;1422;D
4561185;2847925;31849;143;118;31/7/2021;928;Terra;MODIS;50;6.1NRT;30153;959;D
4562146;2722119;31741;126;111;31/7/2021;928;Terra;MODIS;64;6.1NRT;29994;851;D
4531456;2855383;31581;146;12;31/7/2021;928;Terra;MODIS;36;6.1NRT;30056;1051;D
4432228;2697163;3266;13;113;31/7/2021;928;Terra;MODIS;41;6.1NRT;30639;1931;D
4431927;2698743;32843;13;113;31/7/2021;928;Terra;MODIS;51;6.1NRT;30663;2176;D
4360117;2351207;32482;103;101;31/7/2021;928;Terra;MODIS;66;6.1NRT;30409;1232;D
4432114;2269904;33097;1;1;31/7/2021;928;Terra;MODIS;36;6.1NRT;30927;1304;D
4443945;2271319;33987;1;1;31/7/2021;928;Terra;MODIS;88;6.1NRT;3091;2803;D
444413;2270083;36799;1;1;31/7/2021;928;Terra;MODIS;100;6.1NRT;31032;9535;D
4416769;2339833;33334;102;101;31/7/2021;928;Terra;MODIS;80;6.1NRT;30748;1721;D
4634095;2902847;3156;146;119;31/7/2021;928;Terra;MODIS;45;6.1NRT;29964;71;D
4606835;291627;32071;15;121;31/7/2021;928;Terra;MODIS;47;6.1NRT;30142;1235;D
4417717;2339468;34331;102;101;31/7/2021;928;Terra;MODIS;89;6.1NRT;30754;3236;D
4417913;2338221;32848;102;101;31/7/2021;928;Terra;MODIS;73;6.1NRT;30754;963;D
4543546;1234399;31009;262;155;31/7/2021;928;Terra;MODIS;23;6.1NRT;29586;2225;D
45114;1700091;31473;145;119;31/7/2021;928;Terra;MODIS;55;6.1NRT;29973;984;D
4374881;2525729;32528;114;106;31/7/2021;928;Terra;MODIS;61;6.1NRT;30539;1057;D
4382124;248932;337;11;105;31/7/2021;928;Terra;MODIS;83;6.1NRT;30551;281;D
4382352;2487979;36765;11;105;31/7/2021;928;Terra;MODIS;100;6.1NRT;30892;10863;D
4387436;2560692;33373;117;107;31/7/2021;928;Terra;MODIS;81;6.1NRT;30893;1989;D
4387685;255928;35585;116;107;31/7/2021;928;Terra;MODIS;97;6.1NRT;30925;7241;D
4388379;2561011;33558;117;107;31/7/2021;928;Terra;MODIS;83;6.1NRT;3051;2419;D
4388628;2559596;37105;116;107;31/7/2021;928;Terra;MODIS;100;6.1NRT;30915;12853;D
4427737;2538263;33056;113;106;31/7/2021;928;Terra;MODIS;78;6.1NRT;30734;1698;D
4427976;2536883;33356;113;106;31/7/2021;928;Terra;MODIS;82;6.1NRT;30678;2185;D
4419907;2679729;32589;128;112;31/7/2021;928;Terra;MODIS;68;6.1NRT;3066;1224;D
4494975;2493309;32254;108;104;31/7/2021;928;Terra;MODIS;42;6.1NRT;30847;1115;D
4392311;243425;32579;106;103;31/7/2021;928;Terra;MODIS;54;6.1NRT;308;914;D
4396354;2380417;33097;104;102;31/7/2021;928;Terra;MODIS;77;6.1NRT;30745;1559;D
4310526;1762273;33991;128;112;31/7/2021;930;Terra;MODIS;88;6.1NRT;30716;4437;D
409856;1596435;34364;145;119;31/7/2021;930;Terra;MODIS;88;6.1NRT;31523;4884;D
4098199;1595768;33513;145;119;31/7/2021;930;Terra;MODIS;78;6.1NRT;31406;2497;D
4098023;1597488;33661;145;119;31/7/2021;930;Terra;MODIS;80;6.1NRT;3151;2967;D
4092514;1598362;33657;145;119;31/7/2021;930;Terra;MODIS;80;6.1NRT;31562;3162;D
4281394;2279462;32212;101;101;31/7/2021;930;Terra;MODIS;60;6.1NRT;30372;106;D
4063622;2077344;32755;1;1;31/7/2021;930;Terra;MODIS;72;6.1NRT;31363;974;D
4185699;2095381;32831;1;1;31/7/2021;930;Terra;MODIS;66;6.1NRT;31133;1349;D
423748;2257697;31688;101;101;31/7/2021;930;Terra;MODIS;54;6.1NRT;30426;658;D
4144302;219465;32789;1;1;31/7/2021;930;Terra;MODIS;75;6.1NRT;31574;901;D
4266024;1883771;32251;113;106;31/7/2021;930;Terra;MODIS;68;6.1NRT;30502;1312;D
4265079;1883577;32585;113;106;31/7/2021;930;Terra;MODIS;74;6.1NRT;30569;1694;D
414012;1368623;33606;198;137;31/7/2021;930;Terra;MODIS;82;6.1NRT;30523;7287;D
4271286;241697;32745;108;104;31/7/2021;930;Terra;MODIS;51;6.1NRT;30824;1488;D
4310355;1763881;32446;128;112;31/7/2021;930;Terra;MODIS;71;6.1NRT;30676;1369;D
4049155;1962232;32366;103;102;31/7/2021;930;Terra;MODIS;49;6.1NRT;31173;611;D
4087707;1624855;34125;14;117;31/7/2021;930;Terra;MODIS;74;6.1NRT;31638;39;D
4087046;1625739;33191;14;117;31/7/2021;930;Terra;MODIS;55;6.1NRT;31596;1563;D
4076126;1638831;35136;137;116;31/7/2021;930;Terra;MODIS;94;6.1NRT;31314;7169;D
4076577;1638306;34348;137;116;31/7/2021;930;Terra;MODIS;88;6.1NRT;31391;486;D
423196;2412151;3221;109;104;31/7/2021;930;Terra;MODIS;53;6.1NRT;30625;596;D
4076405;1639904;33489;137;116;31/7/2021;930;Terra;MODIS;73;6.1NRT;31215;2633;D
4127289;1544202;33037;156;123;31/7/2021;930;Terra;MODIS;68;6.1NRT;31489;1531;D
4109973;158042;33169;148;12;31/7/2021;930;Terra;MODIS;58;6.1NRT;31457;172;D
3831028;1591761;32054;135;115;31/7/2021;932;Terra;MODIS;73;6.1NRT;30688;985;D
3807537;1575278;34104;137;116;31/7/2021;932;Terra;MODIS;90;6.1NRT;30972;4917;D
3833396;1625112;32749;13;113;31/7/2021;932;Terra;MODIS;81;6.1NRT;30905;1628;D
3833551;1623692;33037;13;113;31/7/2021;932;Terra;MODIS;83;6.1NRT;31011;2299;D
3861136;1649922;32043;128;112;31/7/2021;932;Terra;MODIS;35;6.1NRT;30646;1101;D
4695405;3265244;32963;157;124;31/7/2021;1115;Aqua;MODIS;54;6.1NRT;30484;2812;D
415713;1525635;32718;373;181;31/7/2021;1115;Aqua;MODIS;69;6.1NRT;30975;448;D
4160626;1529547;33209;371;18;31/7/2021;1115;Aqua;MODIS;82;6.1NRT;30907;838;D
4156467;1526838;32693;373;181;31/7/2021;1115;Aqua;MODIS;73;6.1NRT;30962;4241;D
4153047;1556544;32399;36;178;31/7/2021;1115;Aqua;MODIS;62;6.1NRT;30644;272;D
4429685;2429195;32474;111;105;31/7/2021;1115;Aqua;MODIS;60;6.1NRT;30735;978;D
4114131;1975549;3194;213;142;31/7/2021;1115;Aqua;MODIS;45;6.1NRT;30774;1862;D
4577996;2883595;32694;107;103;31/7/2021;1115;Aqua;MODIS;57;6.1NRT;30347;1092;D
4585172;2983622;32415;115;107;31/7/2021;1115;Aqua;MODIS;50;6.1NRT;30515;96;D
4584052;2982379;33729;115;107;31/7/2021;1115;Aqua;MODIS;85;6.1NRT;30652;2702;D
4584219;2983848;35039;115;107;31/7/2021;1115;Aqua;MODIS;94;6.1NRT;30699;5758;D
4583099;2982606;33238;115;107;31/7/2021;1115;Aqua;MODIS;77;6.1NRT;30684;1854;D
4583266;2984075;33199;115;107;31/7/2021;1115;Aqua;MODIS;69;6.1NRT;3081;1854;D
4410748;2399053;32405;114;106;31/7/2021;1115;Aqua;MODIS;46;6.1NRT;30665;813;D
4580079;2985517;3304;115;107;31/7/2021;1115;Aqua;MODIS;77;6.1NRT;30746;1456;D
4546052;2938135;31865;11;105;31/7/2021;1115;Aqua;MODIS;34;6.1NRT;30411;1008;D
4464912;2766309;32824;101;1;31/7/2021;1115;Aqua;MODIS;58;6.1NRT;31057;1334;D
4465084;2767562;32699;101;1;31/7/2021;1115;Aqua;MODIS;59;6.1NRT;31165;1221;D
4395969;2379501;32833;116;107;31/7/2021;1115;Aqua;MODIS;69;6.1NRT;30776;1314;D
4723436;3196433;33858;147;12;31/7/2021;1115;Aqua;MODIS;87;6.1NRT;30973;5132;D
4753077;3235399;33538;155;123;31/7/2021;1115;Aqua;MODIS;80;6.1NRT;30008;4775;D
4752901;3233345;34153;154;122;31/7/2021;1115;Aqua;MODIS;89;6.1NRT;30729;6581;D
4754177;3235188;33813;155;123;31/7/2021;1115;Aqua;MODIS;82;6.1NRT;30254;5605;D
4429453;242784;32711;111;105;31/7/2021;1115;Aqua;MODIS;69;6.1NRT;30993;1246;D
4469983;2392403;32338;112;106;31/7/2021;1115;Aqua;MODIS;51;6.1NRT;30347;1283;D
4604948;2879157;32617;107;103;31/7/2021;1115;Aqua;MODIS;56;6.1NRT;30274;1529;D
4639062;2857883;31893;107;103;31/7/2021;1115;Aqua;MODIS;52;6.1NRT;3018;782;D
3830717;2196935;38936;187;134;31/7/2021;1115;Aqua;MODIS;94;6.1NRT;31966;45599;D
3830345;2195134;32494;187;134;31/7/2021;1115;Aqua;MODIS;38;6.1NRT;31309;2613;D
4411683;2398744;32572;114;106;31/7/2021;1115;Aqua;MODIS;65;6.1NRT;30796;1059;D
4200285;1955898;33257;207;14;31/7/2021;1115;Aqua;MODIS;82;6.1NRT;30904;5982;D
398251;22055;33194;17;128;31/7/2021;1115;Aqua;MODIS;75;6.1NRT;31806;2068;D
4237476;2256875;33995;14;117;31/7/2021;1115;Aqua;MODIS;81;6.1NRT;299;5933;D
423825;2257822;32183;14;117;31/7/2021;1115;Aqua;MODIS;46;6.1NRT;29323;2788;D
423792;2256131;32323;14;117;31/7/2021;1115;Aqua;MODIS;62;6.1NRT;29599;2981;D
4379751;2239084;32132;134;115;31/7/2021;1115;Aqua;MODIS;25;6.1NRT;30464;1281;D
4382882;2488899;33014;108;104;31/7/2021;1115;Aqua;MODIS;63;6.1NRT;31211;1409;D
441932;2679699;33085;1;1;31/7/2021;1115;Aqua;MODIS;75;6.1NRT;30939;111;D
4390223;2480998;33538;108;104;31/7/2021;1115;Aqua;MODIS;35;6.1NRT;31476;16;D
4395918;2438516;33115;111;105;31/7/2021;1115;Aqua;MODIS;71;6.1NRT;30961;1377;D
4413142;2441603;33223;11;105;31/7/2021;1115;Aqua;MODIS;78;6.1NRT;30645;1868;D
4412913;2440256;34187;11;105;31/7/2021;1115;Aqua;MODIS;88;6.1NRT;30693;3527;D
4408035;2325065;39711;121;11;31/7/2021;1115;Aqua;MODIS;100;6.1NRT;31432;28674;D
4407771;2323587;3503;122;11;31/7/2021;1115;Aqua;MODIS;94;6.1NRT;31427;5734;D
4494481;249311;32617;105;102;31/7/2021;1115;Aqua;MODIS;42;6.1NRT;31291;1468;D
4417221;1641778;33314;269;157;31/7/2021;1115;Aqua;MODIS;84;6.1NRT;3046;10397;D
4415883;1642429;32333;269;157;31/7/2021;1115;Aqua;MODIS;59;6.1NRT;30396;5558;D
441682;1642712;34339;269;157;31/7/2021;1115;Aqua;MODIS;91;6.1NRT;30535;17531;D
4159781;1529074;33328;371;18;31/7/2021;1115;Aqua;MODIS;84;6.1NRT;30998;9611;D
4375967;168924;32609;261;155;31/7/2021;1115;Aqua;MODIS;74;6.1NRT;3057;6403;D
4310187;1763072;3237;248;152;31/7/2021;1115;Aqua;MODIS;62;6.1NRT;30476;3505;D
4310104;1760602;32388;249;152;31/7/2021;1115;Aqua;MODIS;75;6.1NRT;30466;4205;D
4310818;1763639;32122;248;152;31/7/2021;1115;Aqua;MODIS;71;6.1NRT;30435;2907;D
4035145;1820929;32766;275;159;31/7/2021;1115;Aqua;MODIS;65;6.1NRT;31271;3499;D
3738966;2311152;32838;168;127;31/7/2021;1115;Aqua;MODIS;54;6.1NRT;31406;1669;D
3829942;2199221;35891;186;133;31/7/2021;1115;Aqua;MODIS;75;6.1NRT;31001;1679;D
3829548;2197314;3825;187;134;31/7/2021;1115;Aqua;MODIS;100;6.1NRT;31893;37228;D
3831101;2198799;34665;186;133;31/7/2021;1115;Aqua;MODIS;0;6.1NRT;30485;10051;D
4173946;154138;3261;366;179;31/7/2021;1251;Aqua;MODIS;72;6.1NRT;31004;4021;D
3963232;163347;32093;4;186;31/7/2021;1251;Aqua;MODIS;55;6.1NRT;30644;3593;D
4416665;1642956;32399;438;193;31/7/2021;1253;Aqua;MODIS;70;6.1NRT;30124;12557;D
4732972;3100024;30318;293;163;31/7/2021;1900;Terra;MODIS;54;6.1NRT;28925;2708;N
4732022;3096383;30132;294;163;31/7/2021;1900;Terra;MODIS;40;6.1NRT;28762;2347;N
4724888;3241129;30729;25;152;31/7/2021;1900;Terra;MODIS;71;6.1NRT;29111;2847;N
4723598;3241826;30198;25;152;31/7/2021;1900;Terra;MODIS;30;6.1NRT;29071;1554;N
4776065;3220269;30085;247;151;31/7/2021;1900;Terra;MODIS;34;6.1NRT;29035;1515;N
475653;3153897;30346;27;157;31/7/2021;1900;Terra;MODIS;55;6.1NRT;28972;2318;N
4757386;3157269;30226;269;157;31/7/2021;1900;Terra;MODIS;48;6.1NRT;28985;2009;N
4763224;3180389;3087;261;155;31/7/2021;1900;Terra;MODIS;75;6.1NRT;28952;3611;N
4759428;3171281;30589;264;156;31/7/2021;1900;Terra;MODIS;66;6.1NRT;29009;2837;N
4750623;3180653;30117;263;156;31/7/2021;1900;Terra;MODIS;38;6.1NRT;28965;1782;N
4724244;3240976;30818;25;152;31/7/2021;1900;Terra;MODIS;63;6.1NRT;2911;2854;N
3802551;1577519;30762;158;124;31/7/2021;2034;Terra;MODIS;61;6.1NRT;29692;946;N
3830639;2196657;3353;1;1;31/7/2021;2034;Terra;MODIS;100;6.1NRT;30429;3165;N
4024989;2032814;31224;1;1;31/7/2021;2034;Terra;MODIS;84;6.1NRT;29641;925;N
